,dateRqt,Emmanuel Macron,Valérie Pécresse,Eric Zemmour,Marine Le Pen,Nicolas Dupont-Aignan,Jean Lassalle,Jean-Luc Mélenchon,Yannick Jadot,Nathalie Arthaud,Avec vous,Fabien Roussel,Anne Hidalgo
0,2021-12-06,0.9585062240663901,0,0.6948775055679287,0.9040139616055847,0.9143546441495778,0.6704545454545454,0.8423236514522822,0.08289473684210526,0.6647230320699709,0.0,0.0,0
1,2022-01-04,0.9626556016597511,0,0.7973273942093542,0.9214659685863874,0.9203860072376358,0.6818181818181818,0.8644536652835408,0.19835526315789473,0.6763848396501457,0.0,0.0,0
2,2022-02-04,0.966804979253112,0,0.8975501113585747,0.9476439790575916,0.9517490952955368,0.8295454545454546,0.9073305670816044,0.4473684210526316,0.7201166180758017,0.0,0.0,0
3,2022-03-04,1.0,0,0.9643652561247216,0.9773123909249564,0.9565741857659831,0.8560606060606061,0.9640387275242047,0.7072368421052632,0.8221574344023324,0.0,0.0,0
4,2022-03-26,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
