annee,mois,intervenant,appartenance,duree,media,chaine,emission
2021,decembre,DENORMANDIE Julien,Ministre,00:10:25,Radio,RMC,Magazines
2021,decembre,BOURGUIGNON Brigitte,Ministre,00:09:31,Radio,RMC,Magazines
2021,decembre,VERDIER-JOUCLAS Marie-Christine,La République en marche,00:09:20,Radio,RMC,Magazines
2021,decembre,BAYOU Julien,Europe Ecologie-les Verts,00:08:53,Radio,RMC,Magazines
2021,decembre,BERGE Aurore,La République en marche,00:08:32,Radio,RMC,Magazines
2021,decembre,TROUSSEL Stéphane,Parti socialiste,00:08:31,Radio,RMC,Magazines
2021,decembre,ALLISIO Franck,Rassemblement national,00:08:30,Radio,RMC,Magazines
2021,decembre,PERDRIAU Gaël,Les Républicains,00:08:19,Radio,RMC,Magazines
2021,decembre,SAS Eva,Europe Ecologie-les Verts,00:08:10,Radio,RMC,Magazines
2021,decembre,HOULIE Sacha,La République en marche,00:08:02,Radio,RMC,Magazines
2021,decembre,DENIS Bernard,Mouvement démocrate,00:07:03,Radio,RMC,Magazines
2021,decembre,JANVIER Caroline,La République en marche,00:07:00,Radio,RMC,Magazines
2021,decembre,CASTEX Jean,Premier Ministre,00:06:48,Radio,RMC,Magazines
2021,decembre,MACRON Emmanuel,Président de la République hors débat politique,00:06:32,Radio,RMC,Magazines
2021,decembre,BOIS Pascal,La République en marche,00:06:11,Radio,RMC,Magazines
2021,decembre,GUIRAUD David,La France insoumise,00:06:10,Radio,RMC,Magazines
2021,decembre,ROUSSEL Fabien,Parti communiste français,00:05:50,Radio,RMC,Magazines
2021,decembre,GAUTRAIS Jean Philippe,Parti communiste français,00:05:48,Radio,RMC,Magazines
2021,decembre,PECRESSE Valérie,Les Républicains,00:05:39,Radio,RMC,Magazines
2021,decembre,AUBRY Manon,La France insoumise,00:05:37,Radio,RMC,Magazines
2021,decembre,DIERS Antoine,Les amis d'Eric Zemmour,00:05:36,Radio,RMC,Magazines
2021,decembre,KA Haby,Parti communiste français,00:04:44,Radio,RMC,Magazines
2021,decembre,CUBERTAFON Jean-Pierre,Mouvement démocrate,00:04:34,Radio,RMC,Magazines
2021,decembre,ROBINET Arnaud,Horizons,00:04:10,Radio,RMC,Magazines
2021,decembre,LE MEAUX Vincent,Parti socialiste,00:03:08,Radio,RMC,Magazines
2021,decembre,PONIATOWSKI Sébastien,Les Républicains,00:02:28,Radio,RMC,Magazines
2021,decembre,ZEMMOUR Eric,Divers Droite,00:01:29,Radio,RMC,Magazines
2021,decembre,TAUBIRA Christiane,Divers Gauche,00:01:28,Radio,RMC,Magazines
2021,decembre,SCHIAPPA Marlène,Ministre,00:01:22,Radio,RMC,Magazines
2021,decembre,CIOTTI Eric,Les Républicains,00:01:19,Radio,RMC,Magazines
2021,decembre,DURANT Frédéric,Sans étiquette,00:01:00,Radio,RMC,Magazines
2021,decembre,PECRESSE Valérie,Les Républicains,01:11:22,Radio,RTL,Magazines
2021,decembre,ALIOT Louis,Rassemblement national,01:06:51,Radio,RTL,Magazines
2021,decembre,DARMANIN Gérald,Ministre,00:55:49,Radio,RTL,Magazines
2021,decembre,SARKOZY Nicolas,Les Républicains,00:33:00,Radio,RTL,Magazines
2021,decembre,GARRIDO Raquel,La France insoumise,00:32:00,Radio,RTL,Magazines
2021,decembre,REMY LELEU Raphaëlle,Europe Ecologie-les Verts,00:20:47,Radio,RTL,Magazines
2021,decembre,BARDELLA Jordan,Rassemblement national,00:14:40,Radio,RTL,Magazines
2021,decembre,JADOT Yannick,Europe Ecologie-les Verts,00:14:37,Radio,RTL,Magazines
2021,decembre,COQUEREL Eric,La France insoumise,00:12:37,Radio,RTL,Magazines
2021,decembre,FERRAND Richard,La République en marche,00:12:00,Radio,RTL,Magazines
2021,decembre,BLANQUER Jean-Michel,Ministre,00:11:29,Radio,RTL,Magazines
2021,decembre,BACHELOT Roselyne,Ministre,00:11:07,Radio,RTL,Magazines
2021,decembre,CIOTTI Eric,Les Républicains,00:10:25,Radio,RTL,Magazines
2021,decembre,EL HAITE Najwa,Territoires de progrès,00:10:25,Radio,RTL,Magazines
2021,decembre,BEAUNE Clément,Ministre,00:09:56,Radio,RTL,Magazines
2021,decembre,FAURE Olivier,Parti socialiste,00:08:23,Radio,RTL,Magazines
2021,decembre,JUVIN Philippe,Les Républicains,00:07:52,Radio,RTL,Magazines
2021,decembre,ARTHAUD Nathalie,Lutte Ouvrière,00:06:31,Radio,RTL,Magazines
2021,decembre,BOCH Jean Luc,Divers Droite,00:06:12,Radio,RTL,Magazines
2021,decembre,MACRON Emmanuel,Président de la République hors débat politique,00:06:01,Radio,RTL,Magazines
2021,decembre,LE FOLL Stéphane,Parti socialiste,00:05:55,Radio,RTL,Magazines
2021,decembre,CASTEX Jean,Premier Ministre,00:05:50,Radio,RTL,Magazines
2021,decembre,ZEMMOUR Eric,Reconquête,00:05:32,Radio,RTL,Magazines
2021,decembre,DE RUGY François,La République en marche,00:05:17,Radio,RTL,Magazines
2021,decembre,BACHELIER Florian,La République en marche,00:04:46,Radio,RTL,Magazines
2021,decembre,BREGEON Maud,La République en marche,00:04:16,Radio,RTL,Magazines
2021,decembre,CALVEZ Céline,La République en marche,00:03:53,Radio,RTL,Magazines
2021,decembre,HIDALGO Anne,Parti socialiste,00:03:50,Radio,RTL,Magazines
2021,decembre,JACOBELLI Laurent,Rassemblement national,00:03:35,Radio,RTL,Magazines
2021,decembre,VERAN Olivier,Ministre,00:03:31,Radio,RTL,Magazines
2021,decembre,LE PEN Marine,Rassemblement national,00:02:48,Radio,RTL,Magazines
2021,decembre,BAY Nicolas,Rassemblement national,00:02:04,Radio,RTL,Magazines
2021,decembre,MELENCHON Jean-Luc,La France insoumise,00:01:58,Radio,RTL,Magazines
2021,decembre,ATTAL Gabriel,Ministre,00:01:56,Radio,RTL,Magazines
2021,decembre,DUPONT-AIGNAN Nicolas,Debout la France,00:01:47,Radio,RTL,Magazines
2021,decembre,SCHIAPPA Marlène,Ministre,00:01:34,Radio,RTL,Magazines
2021,decembre,MONTEBOURG Arnaud,Divers Gauche,00:01:07,Radio,RTL,Magazines
2021,decembre,JADOT Yannick,Europe Ecologie-les Verts,01:08:33,Radio,Europe 1,Magazines
2021,decembre,CIOTTI Eric,Les Républicains,01:06:47,Radio,Europe 1,Magazines
2021,decembre,PUPPONI François,Mouvement démocrate,01:00:49,Radio,Europe 1,Magazines
2021,decembre,EL HAIRY Sarah,Ministre,00:43:10,Radio,Europe 1,Magazines
2021,decembre,EL KHATMI Amine,Printemps républicain,00:41:58,Radio,Europe 1,Magazines
2021,decembre,VALLS Manuel,Divers Centre,00:36:58,Radio,Europe 1,Magazines
2021,decembre,LE MAIRE Bruno,Ministre,00:36:03,Radio,Europe 1,Magazines
2021,decembre,ROUSSEAU Sandrine,Europe Ecologie-les Verts,00:35:07,Radio,Europe 1,Magazines
2021,decembre,ELIMAS Nathalie,Ministre,00:33:58,Radio,Europe 1,Magazines
2021,decembre,BARDELLA Jordan,Rassemblement national,00:33:29,Radio,Europe 1,Magazines
2021,decembre,DE MONTCHALIN Amélie,Ministre,00:31:39,Radio,Europe 1,Magazines
2021,decembre,LISCIA Pierre,Libres,00:27:28,Radio,Europe 1,Magazines
2021,decembre,DUSSOPT Olivier,Ministre,00:25:08,Radio,Europe 1,Magazines
2021,decembre,RIHAN CYPEL Edouardo,Parti socialiste,00:24:45,Radio,Europe 1,Magazines
2021,decembre,CASTEX Jean,Premier Ministre,00:22:27,Radio,Europe 1,Magazines
2021,decembre,BROSSAT Ian,Parti communiste français,00:19:49,Radio,Europe 1,Magazines
2021,decembre,BOURIACHI Philippe,Europe Ecologie-les Verts,00:19:20,Radio,Europe 1,Magazines
2021,decembre,CASTANER Christophe,La République en marche,00:19:12,Radio,Europe 1,Magazines
2021,decembre,MORENO Elisabeth,Ministre,00:18:51,Radio,Europe 1,Magazines
2021,decembre,DOUCET Philippe,Parti socialiste,00:17:50,Radio,Europe 1,Magazines
2021,decembre,PECRESSE Valérie,Les Républicains,00:17:24,Radio,Europe 1,Magazines
2021,decembre,MACRON Emmanuel,Président de la République en débat politique,00:17:15,Radio,Europe 1,Magazines
2021,decembre,COQUEREL Eric,La France insoumise,00:14:21,Radio,Europe 1,Magazines
2021,decembre,PANNIER-RUNACHER Agnès,Ministre,00:14:13,Radio,Europe 1,Magazines
2021,decembre,PORTELLI Florence,Libres,00:14:09,Radio,Europe 1,Magazines
2021,decembre,LE FOLL Stéphane,Parti socialiste,00:13:47,Radio,Europe 1,Magazines
2021,decembre,LISNARD David,Les Républicains,00:13:29,Radio,Europe 1,Magazines
2021,decembre,LECORNU Sébastien,Ministre,00:13:26,Radio,Europe 1,Magazines
2021,decembre,HAI Nadia,Ministre,00:12:58,Radio,Europe 1,Magazines
2021,decembre,ABAD Damien,Les Républicains,00:12:00,Radio,Europe 1,Magazines
2021,decembre,DENORMANDIE Julien,Ministre,00:11:44,Radio,Europe 1,Magazines
2021,decembre,BERGE Aurore,La République en marche,00:11:40,Radio,Europe 1,Magazines
2021,decembre,VERAN Olivier,Ministre,00:11:10,Radio,Europe 1,Magazines
2021,decembre,DJEBBARI Jean-Baptiste,Ministre,00:10:59,Radio,Europe 1,Magazines
2021,decembre,BONNELL Bruno,La République en marche,00:10:10,Radio,Europe 1,Magazines
2021,decembre,THEVENOT Prisca,La République en marche,00:09:27,Radio,Europe 1,Magazines
2021,decembre,CHENU Sébastien,Rassemblement national,00:08:55,Radio,Europe 1,Magazines
2021,decembre,BREGEON Maud,La République en marche,00:08:16,Radio,Europe 1,Magazines
2021,decembre,BORNE Elisabeth,Ministre,00:07:57,Radio,Europe 1,Magazines
2021,decembre,MACRON Emmanuel,Président de la République hors débat politique,00:06:35,Radio,Europe 1,Magazines
2021,decembre,ZEMMOUR Eric,Reconquête,00:06:10,Radio,Europe 1,Magazines
2021,decembre,TAQUILAIN Aurélie,La République en marche,00:05:59,Radio,Europe 1,Magazines
2021,decembre,VIGIER Philippe,Mouvement démocrate,00:05:42,Radio,Europe 1,Magazines
2021,decembre,RIXAIN Marie-Pierre,La République en marche,00:04:38,Radio,Europe 1,Magazines
2021,decembre,BARRAUD Marion,Europe Ecologie-les Verts,00:03:57,Radio,Europe 1,Magazines
2021,decembre,ATTAL Gabriel,Ministre,00:03:46,Radio,Europe 1,Magazines
2021,decembre,AROSTEGUY Maider,Les Républicains,00:02:35,Radio,Europe 1,Magazines
2021,decembre,LE PEN Marine,Rassemblement national,00:02:14,Radio,Europe 1,Magazines
2021,decembre,TAUBIRA Christiane,Divers Gauche,00:02:03,Radio,Europe 1,Magazines
2021,decembre,HIDALGO Anne,Parti socialiste,00:01:47,Radio,Europe 1,Magazines
2021,decembre,MORENAS Adrien,La République en marche,00:01:25,Radio,Europe 1,Magazines
2021,decembre,DE VILLIERS Philippe,Divers Droite,00:01:21,Radio,Europe 1,Magazines
2021,decembre,ZEMMOUR Eric,Divers Droite,00:01:13,Radio,Europe 1,Magazines
2021,decembre,DUPONT-AIGNAN Nicolas,Debout la France,00:28:06,Radio,Sud Radio,Magazines
2021,decembre,COQUEREL Eric,La France insoumise,00:17:59,Radio,Sud Radio,Magazines
2021,decembre,CHENU Sébastien,Rassemblement national,00:15:35,Radio,Sud Radio,Magazines
2021,decembre,SANCHEZ Julien,Rassemblement national,00:15:05,Radio,Sud Radio,Magazines
2021,decembre,AUBERT Julien,Les Républicains,00:14:01,Radio,Sud Radio,Magazines
2021,decembre,LARROUTUROU Pierre,Nouvelle donne,00:13:58,Radio,Sud Radio,Magazines
2021,decembre,OBONO Danièle,La France insoumise,00:13:01,Radio,Sud Radio,Magazines
2021,decembre,BONNELL Bruno,La République en marche,00:12:54,Radio,Sud Radio,Magazines
2021,decembre,DE MONTCHALIN Amélie,Ministre,00:11:38,Radio,Sud Radio,Magazines
2021,decembre,JACOBELLI Laurent,Rassemblement national,00:11:17,Radio,Sud Radio,Magazines
2021,decembre,VALENTIN Antoine,Les Républicains,00:09:52,Radio,Sud Radio,Magazines
2021,decembre,HERVE Loïc,Union des démocrates et indépendants,00:09:40,Radio,Sud Radio,Magazines
2021,decembre,PHILIPPOT Florian,Les Patriotes,00:09:01,Radio,Sud Radio,Magazines
2021,decembre,BOCQUET Eric,Parti communiste français,00:08:40,Radio,Sud Radio,Magazines
2021,decembre,PLATRET Gilles,Les Républicains,00:08:18,Radio,Sud Radio,Magazines
2021,decembre,TAQUILLAIN Aurélie,La République en marche,00:06:20,Radio,Sud Radio,Magazines
2021,decembre,DUSSAUSSAYE Gaëtan,Rassemblement national,00:06:06,Radio,Sud Radio,Magazines
2021,decembre,COLAS Romain,Parti socialiste,00:04:58,Radio,Sud Radio,Magazines
2021,decembre,EL AARAJE Lamia,Parti socialiste,00:04:37,Radio,Sud Radio,Magazines
2021,decembre,BARROT Jean-Noël,Mouvement démocrate,00:04:14,Radio,Sud Radio,Magazines
2021,decembre,JOUVET Pierre,Parti socialiste,00:04:13,Radio,Sud Radio,Magazines
2021,decembre,CORCEIRO David,Mouvement démocrate,00:04:10,Radio,Sud Radio,Magazines
2021,decembre,GAILLARD Jérémie,Sans étiquette,00:04:05,Radio,Sud Radio,Magazines
2021,decembre,POLSKI Ladislas,Gauche républicaine et socialiste,00:04:04,Radio,Sud Radio,Magazines
2021,decembre,ELEXHAUSER Thomas,Les Centristes,00:04:02,Radio,Sud Radio,Magazines
2021,decembre,GOMES Barbara,Parti communiste français,00:03:53,Radio,Sud Radio,Magazines
2021,decembre,DUGOIN CLEMENT Jean Philippe,Union des démocrates et indépendants,00:03:48,Radio,Sud Radio,Magazines
2021,decembre,GRANDSIMON Laurent,Parti radical de gauche,00:03:42,Radio,Sud Radio,Magazines
2021,decembre,CHAVENT Marc,Sans étiquette,00:03:31,Radio,Sud Radio,Magazines
2021,decembre,BONFILLON CHIAVASSA Béatrice,Sans étiquette,00:03:20,Radio,Sud Radio,Magazines
2021,decembre,CARAYON Bernard,Les Républicains,00:03:11,Radio,Sud Radio,Magazines
2021,decembre,CLUZEL Sophie,Ministre,00:15:46,Radio,France Culture,Autres
2021,decembre,BASTIDE Christophe,Divers Droite,00:09:22,Radio,France Culture,Autres
2021,decembre,CIOTTI Eric,Les Républicains,00:01:02,Radio,France Culture,Autres
2021,decembre,MACRON Emmanuel,Président de la République en débat politique,00:01:53,Radio,France Inter,Autres
2021,decembre,MONTEBOURG Arnaud,Divers Gauche,00:01:09,Radio,France Inter,Autres
2021,decembre,MACRON Emmanuel,Président de la République hors débat politique,00:01:01,Radio,France Inter,Autres
2021,decembre,MARECHAL Marion,Divers Droite,00:20:35,Radio,Sud Radio,Autres
2021,decembre,CHENU Sébastien,Rassemblement national,00:13:44,Radio,Sud Radio,Autres
2021,decembre,FESNEAU Marc,Ministre,00:13:09,Radio,Sud Radio,Autres
2021,decembre,BRAUN-PIVET Yaël,La République en marche,00:13:08,Radio,Sud Radio,Autres
2021,decembre,ELIMAS Nathalie,Ministre,00:13:04,Radio,Sud Radio,Autres
2021,decembre,LE GENDRE Gilles,La République en marche,00:12:59,Radio,Sud Radio,Autres
2021,decembre,EL HAIRY Sarah,Ministre,00:12:58,Radio,Sud Radio,Autres
2021,decembre,PANNIER-RUNACHER Agnès,Ministre,00:12:52,Radio,Sud Radio,Autres
2021,decembre,PORTES Thomas,Divers Gauche,00:12:38,Radio,Sud Radio,Autres
2021,decembre,HERVE Loïc,Union des démocrates et indépendants,00:12:30,Radio,Sud Radio,Autres
2021,decembre,BELLIARD David,Europe Ecologie-les Verts,00:11:46,Radio,Sud Radio,Autres
2021,decembre,RABAULT Valérie,Parti socialiste,00:11:37,Radio,Sud Radio,Autres
2021,decembre,SON-FORGET Joachim,Je suis Français et européen,00:11:33,Radio,Sud Radio,Autres
2021,decembre,LARRIVE Guillaume,Les Républicains,00:11:23,Radio,Sud Radio,Autres
2021,decembre,LASSALLE Jean,Divers Droite,00:11:18,Radio,Sud Radio,Autres
2021,decembre,VIGNAL Patrick,La République en marche,00:11:17,Radio,Sud Radio,Autres
2021,decembre,EVREN Agnès,Les Républicains,00:11:08,Radio,Sud Radio,Autres
2021,decembre,RUFFIN François,La France insoumise,00:10:50,Radio,Sud Radio,Autres
2021,decembre,TROUSSEL Stéphane,Parti socialiste,00:10:40,Radio,Sud Radio,Autres
2021,decembre,JACOBELLI Laurent,Rassemblement national,00:10:14,Radio,Sud Radio,Autres
2021,decembre,DIDIER Geoffroy ,Les Républicains,00:10:13,Radio,Sud Radio,Autres
2021,decembre,PHILIPPOT Florian,Les Patriotes,00:09:53,Radio,Sud Radio,Autres
2021,decembre,CORCEIRO David,Mouvement démocrate,00:09:27,Radio,Sud Radio,Autres
2021,decembre,VERDIER-JOUCLAS Marie-Christine,La République en marche,00:09:07,Radio,Sud Radio,Autres
2021,decembre,COCQ François,Divers Gauche,00:08:37,Radio,Sud Radio,Autres
2021,decembre,FLORENNES Isabelle,Mouvement démocrate,00:07:59,Radio,Sud Radio,Autres
2021,decembre,THOUY Hélène,Parti animaliste,00:07:35,Radio,Sud Radio,Autres
2021,decembre,LISCIA Pierre,Libres,00:07:09,Radio,Sud Radio,Autres
2021,decembre,DUGOIN CLEMENT Jean Philippe,Union des démocrates et indépendants,00:06:58,Radio,Sud Radio,Autres
2021,decembre,MACRON Emmanuel,Président de la République en débat politique,00:06:41,Radio,Sud Radio,Autres
2021,decembre,MACRON Emmanuel,Président de la République hors débat politique,00:06:23,Radio,Sud Radio,Autres
2021,decembre,BONNEAU François,Divers Droite,00:06:15,Radio,Sud Radio,Autres
2021,decembre,GOMES Philippe,Union des démocrates et indépendants,00:05:55,Radio,Sud Radio,Autres
2021,decembre,TACHE Aurélien,Les nouveaux démocrates,00:05:44,Radio,Sud Radio,Autres
2021,decembre,MAYER-ROSSIGNOL Nicolas,Parti socialiste,00:05:41,Radio,Sud Radio,Autres
2021,decembre,LOUVES Matthieu,Divers Droite,00:05:12,Radio,Sud Radio,Autres
2021,decembre,AUBERT Julien,Les Républicains,00:04:46,Radio,Sud Radio,Autres
2021,decembre,CARAYON Guilhem,Les Républicains,00:04:23,Radio,Sud Radio,Autres
2021,decembre,RIGAULT Stanislas,Reconquête,00:04:19,Radio,Sud Radio,Autres
2021,decembre,VERAN Lucas,Divers Droite,00:04:05,Radio,Sud Radio,Autres
2021,decembre,SOUBELET Bertrand,Objectif France,00:03:31,Radio,Sud Radio,Autres
2021,decembre,MARGAIN Franck,Les Républicains,00:03:23,Radio,Sud Radio,Autres
2021,decembre,EL HAITE Najwa,Territoires de progrès,00:03:02,Radio,Sud Radio,Autres
2021,decembre,MACRON Emmanuel,Président de la République en débat politique,01:39:44,Chaînes TV généralistes,TF1,Journaux
2021,decembre,CASTEX Jean,Premier Ministre,00:54:16,Chaînes TV généralistes,TF1,Journaux
2021,decembre,VERAN Olivier,Ministre,00:27:24,Chaînes TV généralistes,TF1,Journaux
2021,decembre,MACRON Emmanuel,Président de la République hors débat politique,00:19:07,Chaînes TV généralistes,TF1,Journaux
2021,decembre,BARDELLA Jordan,Rassemblement national,00:17:52,Chaînes TV généralistes,TF1,Journaux
2021,decembre,CASTANER Christophe,La République en marche,00:14:14,Chaînes TV généralistes,TF1,Journaux
2021,decembre,CIOTTI Eric,Les Républicains,00:11:31,Chaînes TV généralistes,TF1,Journaux
2021,decembre,BROSSAT Ian,Parti communiste français,00:08:13,Chaînes TV généralistes,TF1,Journaux
2021,decembre,ZEMMOUR Eric,Reconquête,00:06:51,Chaînes TV généralistes,TF1,Journaux
2021,decembre,JADOT Yannick,Europe Ecologie-les Verts,00:05:09,Chaînes TV généralistes,TF1,Journaux
2021,decembre,PECRESSE Valérie,Les Républicains,00:04:26,Chaînes TV généralistes,TF1,Journaux
2021,decembre,VALLAUD Boris,Parti socialiste,00:04:10,Chaînes TV généralistes,TF1,Journaux
2021,decembre,HIDALGO Anne,Parti socialiste,00:04:09,Chaînes TV généralistes,TF1,Journaux
2021,decembre,MELENCHON Jean-Luc,La France insoumise,00:04:08,Chaînes TV généralistes,TF1,Journaux
2021,decembre,MONANY VIJAY,Reconquête,00:03:51,Chaînes TV généralistes,TF1,Journaux
2021,decembre,FLORENNES Isabelle,Mouvement démocrate,00:03:32,Chaînes TV généralistes,TF1,Journaux
2021,decembre,BERGE Aurore,La République en marche,00:02:33,Chaînes TV généralistes,TF1,Journaux
2021,decembre,LE PEN Marine,Rassemblement national,00:01:44,Chaînes TV généralistes,TF1,Journaux
2021,decembre,MACRON Emmanuel,Président de la République en débat politique,01:55:03,Chaînes TV généralistes,France 2,Journaux
2021,decembre,VERAN Olivier,Ministre,00:43:34,Chaînes TV généralistes,France 2,Journaux
2021,decembre,CASTEX Jean,Premier Ministre,00:41:23,Chaînes TV généralistes,France 2,Journaux
2021,decembre,MACRON Emmanuel,Président de la République hors débat politique,00:19:19,Chaînes TV généralistes,France 2,Journaux
2021,decembre,CHENU Sébastien,Rassemblement national,00:18:57,Chaînes TV généralistes,France 2,Journaux
2021,decembre,ROUSSEL Fabien,Parti communiste français,00:17:54,Chaînes TV généralistes,France 2,Journaux
2021,decembre,JADOT Yannick,Europe Ecologie-les Verts,00:16:55,Chaînes TV généralistes,France 2,Journaux
2021,decembre,DARMANIN Gérald,Ministre,00:14:15,Chaînes TV généralistes,France 2,Journaux
2021,decembre,BEAUNE Clément,Ministre,00:13:15,Chaînes TV généralistes,France 2,Journaux
2021,decembre,ATTAL Gabriel,Ministre,00:12:15,Chaînes TV généralistes,France 2,Journaux
2021,decembre,RETAILLEAU Bruno,Les Républicains,00:11:47,Chaînes TV généralistes,France 2,Journaux
2021,decembre,HIDALGO Anne,Parti socialiste,00:10:29,Chaînes TV généralistes,France 2,Journaux
2021,decembre,SEJOURNE Stéphane,La République en marche,00:10:17,Chaînes TV généralistes,France 2,Journaux
2021,decembre,CASTANER Christophe,La République en marche,00:10:08,Chaînes TV généralistes,France 2,Journaux
2021,decembre,BERGE Aurore,La République en marche,00:10:06,Chaînes TV généralistes,France 2,Journaux
2021,decembre,BARDELLA Jordan,Rassemblement national,00:10:01,Chaînes TV généralistes,France 2,Journaux
2021,decembre,GUERINI Stanislas,La République en marche,00:09:52,Chaînes TV généralistes,France 2,Journaux
2021,decembre,ARTHAUD Nathalie,Lutte Ouvrière,00:09:45,Chaînes TV généralistes,France 2,Journaux
2021,decembre,MORIN Hervé,Les Centristes,00:09:42,Chaînes TV généralistes,France 2,Journaux
2021,decembre,POMPILI Barbara,Ministre,00:09:11,Chaînes TV généralistes,France 2,Journaux
2021,decembre,THEVENOT Prisca,La République en marche,00:09:10,Chaînes TV généralistes,France 2,Journaux
2021,decembre,LEMOYNE Jean-Baptiste,Ministre,00:09:03,Chaînes TV généralistes,France 2,Journaux
2021,decembre,VOGEL Mélanie,Europe Ecologie-les Verts,00:09:00,Chaînes TV généralistes,France 2,Journaux
2021,decembre,DIERS Antoine,Les amis d'Eric Zemmour,00:08:55,Chaînes TV généralistes,France 2,Journaux
2021,decembre,VALLETOUX Frédéric,Agir,00:08:42,Chaînes TV généralistes,France 2,Journaux
2021,decembre,PECRESSE Valérie,Les Républicains,00:06:39,Chaînes TV généralistes,France 2,Journaux
2021,decembre,MELENCHON Jean-Luc,La France insoumise,00:02:06,Chaînes TV généralistes,France 2,Journaux
2021,decembre,BELLAMY François-Xavier,Les Républicains,00:01:57,Chaînes TV généralistes,France 2,Journaux
2021,decembre,ZEMMOUR Eric,Reconquête,00:01:54,Chaînes TV généralistes,France 2,Journaux
2021,decembre,GUILLEMY Christine,Mouvement démocrate,00:01:54,Chaînes TV généralistes,France 2,Journaux
2021,decembre,COQUEREL Eric,La France insoumise,00:01:33,Chaînes TV généralistes,France 2,Journaux
2021,decembre,CIOTTI Eric,Les Républicains,00:01:32,Chaînes TV généralistes,France 2,Journaux
2021,decembre,LE PEN Marine,Rassemblement national,00:01:32,Chaînes TV généralistes,France 2,Journaux
2021,decembre,POLSKI Ladislas,Mouvement des citoyens,00:01:23,Chaînes TV généralistes,France 2,Journaux
2021,decembre,ZEMMOUR Eric,Divers Droite,00:01:19,Chaînes TV généralistes,France 2,Journaux
2021,decembre,GIRARDIN Annick,Ministre,00:01:03,Chaînes TV généralistes,France 2,Journaux
2021,decembre,TAUBIRA Christiane,Divers Gauche,00:01:02,Chaînes TV généralistes,France 2,Journaux
2021,decembre,MILITANT LRP,Les Républicains,00:01:01,Chaînes TV généralistes,France 2,Journaux
2021,decembre,MACRON Emmanuel,Président de la République en débat politique,00:09:17,Chaînes TV généralistes,France 3,Journaux
2021,decembre,MACRON Emmanuel,Président de la République hors débat politique,00:06:57,Chaînes TV généralistes,France 3,Journaux
2021,decembre,VERAN Olivier,Ministre,00:02:35,Chaînes TV généralistes,France 3,Journaux
2021,decembre,PECRESSE Valérie,Les Républicains,00:02:00,Chaînes TV généralistes,France 3,Journaux
2021,decembre,LE PEN Marine,Rassemblement national,00:01:37,Chaînes TV généralistes,France 3,Journaux
2021,decembre,MILITANT LRP,Les Républicains,00:01:25,Chaînes TV généralistes,France 3,Journaux
2021,decembre,MELENCHON Jean-Luc,La France insoumise,00:01:23,Chaînes TV généralistes,France 3,Journaux
2021,decembre,ATTAL Gabriel,Ministre,00:01:22,Chaînes TV généralistes,France 3,Journaux
2021,decembre,JADOT Yannick,Europe Ecologie-les Verts,00:01:20,Chaînes TV généralistes,France 3,Journaux
2021,decembre,CASTEX Jean,Premier Ministre,00:01:15,Chaînes TV généralistes,France 3,Journaux
2021,decembre,MACRON Emmanuel,Président de la République hors débat politique,00:09:00,Chaînes TV généralistes,M6,Journaux
2021,decembre,MACRON Emmanuel,Président de la République en débat politique,00:08:29,Chaînes TV généralistes,M6,Journaux
2021,decembre,CASTEX Jean,Premier Ministre,00:02:03,Chaînes TV généralistes,M6,Journaux
2021,decembre,VERAN Olivier,Ministre,00:01:50,Chaînes TV généralistes,M6,Journaux
2021,decembre,PECRESSE Valérie,Les Républicains,00:01:25,Chaînes TV généralistes,M6,Journaux
2021,decembre,TAUBIRA Christiane,Divers Gauche,00:01:21,Chaînes TV généralistes,M6,Journaux
2021,decembre,DARMANIN Gérald,Ministre,00:01:07,Chaînes TV généralistes,M6,Journaux
2021,decembre,CASTEX Jean,Premier Ministre,00:01:08,Chaînes TV généralistes,C8,Journaux
2021,decembre,PECRESSE Valérie,Les Républicains,00:01:00,Chaînes TV généralistes,C8,Journaux
2021,decembre,PETIT Valérie,Horizons,00:03:57,Chaînes TV généralistes,RMC Découverte,Journaux
2021,decembre,CASTEX Jean,Premier Ministre,00:02:30,Chaînes TV généralistes,RMC Découverte,Journaux
2021,decembre,MACRON Emmanuel,Président de la République hors débat politique,00:01:45,Chaînes TV généralistes,RMC Découverte,Journaux
2021,decembre,GOUFFIER-CHA Guillaume,La République en marche,00:01:45,Chaînes TV généralistes,RMC Découverte,Journaux
2021,decembre,MACRON Emmanuel,Président de la République en débat politique,00:01:04,Chaînes TV généralistes,RMC Découverte,Journaux
2021,decembre,LE MAIRE Bruno,Ministre,00:01:03,Chaînes TV généralistes,RMC Découverte,Journaux
2021,decembre,VERAN Olivier,Ministre,00:04:13,Chaînes TV généralistes,RMC Story,Journaux
2021,decembre,CASTEX Jean,Premier Ministre,00:02:05,Chaînes TV généralistes,RMC Story,Journaux
2021,decembre,MACRON Emmanuel,Président de la République en débat politique,00:01:38,Chaînes TV généralistes,RMC Story,Journaux
2021,decembre,COQUEREL Eric,La France insoumise,00:01:18,Chaînes TV généralistes,RMC Story,Journaux
2021,decembre,OBONO Danièle,La France insoumise,00:01:14,Chaînes TV généralistes,RMC Story,Journaux
2021,decembre,ATTAL Gabriel,Ministre,00:01:12,Chaînes TV généralistes,RMC Story,Journaux
