annee,mois,intervenant,appartenance,duree,media,chaine,emission
2021,novembre,LISNARD David,Les Républicains,00:03:24,Chaînes TV infos,BFM TV,Magazines
2021,novembre,DUBOST Coralie,La République en marche,00:03:22,Chaînes TV infos,BFM TV,Magazines
2021,novembre,REMY LELEU Raphaëlle,Europe Ecologie-les Verts,00:03:14,Chaînes TV infos,BFM TV,Magazines
2021,novembre,ABADIE Caroline,La République en marche,00:02:54,Chaînes TV infos,BFM TV,Magazines
2021,novembre,AUTAIN Clémentine,La France insoumise,00:02:42,Chaînes TV infos,BFM TV,Magazines
2021,novembre,GEOFFROY Hélène,Parti socialiste,00:02:37,Chaînes TV infos,BFM TV,Magazines
2021,novembre,STEFANINI Patrick,Les Républicains,00:02:30,Chaînes TV infos,BFM TV,Magazines
2021,novembre,THEVENOT Prisca,La République en marche,00:02:24,Chaînes TV infos,BFM TV,Magazines
2021,novembre,LE PEN Jean-Marie,"Jeanne, au secours !",00:02:10,Chaînes TV infos,BFM TV,Magazines
2021,novembre,JADOT Yannick,Europe Ecologie-les Verts,00:02:09,Chaînes TV infos,BFM TV,Magazines
2021,novembre,ALLISIO Franck,Rassemblement national,00:02:09,Chaînes TV infos,BFM TV,Magazines
2021,novembre,JACOBELLI Laurent,Rassemblement national,00:02:04,Chaînes TV infos,BFM TV,Magazines
2021,novembre,STRAUMANN Eric,Les Républicains,00:02:01,Chaînes TV infos,BFM TV,Magazines
2021,novembre,FAUCILLON Elsa,Parti communiste français,00:01:50,Chaînes TV infos,BFM TV,Magazines
2021,novembre,DHERSIN Franck,Sans étiquette,00:01:38,Chaînes TV infos,BFM TV,Magazines
2021,novembre,VIGNOT Anne,Europe Ecologie-les Verts,00:01:37,Chaînes TV infos,BFM TV,Magazines
2021,novembre,OBONO Danièle,La France insoumise,00:01:37,Chaînes TV infos,BFM TV,Magazines
2021,novembre,GONNET TABARDEL Françoise,Divers Gauche,00:01:29,Chaînes TV infos,BFM TV,Magazines
2021,novembre,RACHLINE David,Rassemblement national,00:01:25,Chaînes TV infos,BFM TV,Magazines
2021,novembre,MORENO Elisabeth,Ministre,00:01:24,Chaînes TV infos,BFM TV,Magazines
2021,novembre,ORPHELIN Matthieu,Divers Gauche,00:01:10,Chaînes TV infos,BFM TV,Magazines
2021,novembre,CASTEX Jean,Premier Ministre,09:35:20,Chaînes TV infos,CNews,Magazines
2021,novembre,MACRON Emmanuel,Président de la République en débat politique,07:10:13,Chaînes TV infos,CNews,Magazines
2021,novembre,ATTAL Gabriel,Ministre,06:14:38,Chaînes TV infos,CNews,Magazines
2021,novembre,ZEMMOUR Eric,Divers Droite,04:27:04,Chaînes TV infos,CNews,Magazines
2021,novembre,BERTRAND Xavier,Les Républicains,02:42:12,Chaînes TV infos,CNews,Magazines
2021,novembre,DARMANIN Gérald,Ministre,02:41:17,Chaînes TV infos,CNews,Magazines
2021,novembre,LECORNU Sébastien,Ministre,02:16:34,Chaînes TV infos,CNews,Magazines
2021,novembre,JACOBELLI Laurent,Rassemblement national,02:01:37,Chaînes TV infos,CNews,Magazines
2021,novembre,DUBUS Jérôme,La République en marche,01:56:12,Chaînes TV infos,CNews,Magazines
2021,novembre,VERAN Olivier,Ministre,01:53:48,Chaînes TV infos,CNews,Magazines
2021,novembre,DUSSOPT Olivier,Ministre,01:50:14,Chaînes TV infos,CNews,Magazines
2021,novembre,MARECHAL Marion,Divers Droite,01:37:41,Chaînes TV infos,CNews,Magazines
2021,novembre,DOUCET Philippe,Parti socialiste,01:36:35,Chaînes TV infos,CNews,Magazines
2021,novembre,TORO Ludovic,Union des démocrates et indépendants,01:30:09,Chaînes TV infos,CNews,Magazines
2021,novembre,GUIRAUD David,La France insoumise,01:29:47,Chaînes TV infos,CNews,Magazines
2021,novembre,LARCHER Gérard,Les Républicains,01:26:45,Chaînes TV infos,CNews,Magazines
2021,novembre,ODOUL Julien,Rassemblement national,01:22:59,Chaînes TV infos,CNews,Magazines
2021,novembre,THEVENOT Prisca,La République en marche,01:16:45,Chaînes TV infos,CNews,Magazines
2021,novembre,MACRON Emmanuel,Président de la République hors débat politique,01:12:55,Chaînes TV infos,CNews,Magazines
2021,novembre,DUPONT-AIGNAN Nicolas,Debout la France,01:12:47,Chaînes TV infos,CNews,Magazines
2021,novembre,SCHAHL Eric,Union des démocrates et indépendants,01:12:12,Chaînes TV infos,CNews,Magazines
2021,novembre,DRAY Julien,Parti socialiste,01:11:54,Chaînes TV infos,CNews,Magazines
2021,novembre,TAQUILLAIN Aurélie,La République en marche,01:06:02,Chaînes TV infos,CNews,Magazines
2021,novembre,PECRESSE Valérie,Les Républicains,01:05:59,Chaînes TV infos,CNews,Magazines
2021,novembre,JUVIN Philippe,Les Républicains,01:03:49,Chaînes TV infos,CNews,Magazines
2021,novembre,DESCROZAILLE Frédéric,La République en marche,01:03:20,Chaînes TV infos,CNews,Magazines
2021,novembre,MELENCHON Jean-Luc,La France insoumise,01:02:05,Chaînes TV infos,CNews,Magazines
2021,novembre,BACHELAY Alexis,Divers Gauche,01:01:45,Chaînes TV infos,CNews,Magazines
2021,novembre,LEAUMENT Antoine,La France insoumise,01:00:16,Chaînes TV infos,CNews,Magazines
2021,novembre,CHIPOT Jean Marc,Debout la France,00:58:15,Chaînes TV infos,CNews,Magazines
2021,novembre,BARDELLA Jordan,Rassemblement national,00:58:12,Chaînes TV infos,CNews,Magazines
2021,novembre,BACHELOT Roselyne,Ministre,00:55:57,Chaînes TV infos,CNews,Magazines
2021,novembre,COQUEREL Eric,La France insoumise,00:54:28,Chaînes TV infos,CNews,Magazines
2021,novembre,CIOTTI Eric,Les Républicains,00:53:53,Chaînes TV infos,CNews,Magazines
2021,novembre,IACOVELLI Xavier,La République en marche,00:53:30,Chaînes TV infos,CNews,Magazines
2021,novembre,MADROLLE Christophe,Union des centristes et des écologistes,00:53:19,Chaînes TV infos,CNews,Magazines
2021,novembre,BARNIER Michel,Les Républicains,00:51:15,Chaînes TV infos,CNews,Magazines
2021,novembre,PUPPONI François,Mouvement démocrate,00:50:06,Chaînes TV infos,CNews,Magazines
2021,novembre,EL HAITE Najwa,Territoires de progrès,00:50:00,Chaînes TV infos,CNews,Magazines
2021,novembre,VUILLETET Guillaume,La République en marche,00:49:56,Chaînes TV infos,CNews,Magazines
2021,novembre,BEAUNE Clément,Ministre,00:49:46,Chaînes TV infos,CNews,Magazines
2021,novembre,MENDES Ludovic,La République en marche,00:49:13,Chaînes TV infos,CNews,Magazines
2021,novembre,KARAM Patrick,Libres,00:49:07,Chaînes TV infos,CNews,Magazines
2021,novembre,EL HAIRY Sarah,Ministre,00:48:33,Chaînes TV infos,CNews,Magazines
2021,novembre,LE PEN Marine,Rassemblement national,00:46:39,Chaînes TV infos,CNews,Magazines
2021,novembre,PLATRET Gilles,Les Républicains,00:45:17,Chaînes TV infos,CNews,Magazines
2021,novembre,POSTERNAK Claude,La République en marche,00:45:17,Chaînes TV infos,CNews,Magazines
2021,novembre,LE MAIRE Bruno,Ministre,00:45:01,Chaînes TV infos,CNews,Magazines
2021,novembre,KOTARAC Andréa,Rassemblement national,00:43:22,Chaînes TV infos,CNews,Magazines
2021,novembre,CORBIERE Alexis,La France insoumise,00:42:24,Chaînes TV infos,CNews,Magazines
2021,novembre,MEIZONNET Nicolas,Rassemblement national,00:41:40,Chaînes TV infos,CNews,Magazines
2021,novembre,MORANO Nadine,Les Républicains,00:40:55,Chaînes TV infos,CNews,Magazines
2021,novembre,LE COQ Aurélien,La France insoumise,00:40:38,Chaînes TV infos,CNews,Magazines
2021,novembre,RIGAULT Stanislas,Génération Z,00:39:07,Chaînes TV infos,CNews,Magazines
2021,novembre,BLANQUER Jean-Michel,Ministre,00:38:18,Chaînes TV infos,CNews,Magazines
2021,novembre,VANNIER Paul,La France insoumise,00:38:15,Chaînes TV infos,CNews,Magazines
2021,novembre,PANOT Mathilde,La France insoumise,00:38:11,Chaînes TV infos,CNews,Magazines
2021,novembre,TANGUY Jean Philippe,Rassemblement national,00:38:04,Chaînes TV infos,CNews,Magazines
2021,novembre,DURAND Yves,Territoires de progrès,00:37:56,Chaînes TV infos,CNews,Magazines
2021,novembre,PATRIAT François,La République en marche,00:36:25,Chaînes TV infos,CNews,Magazines
2021,novembre,SANCHEZ Julien,Rassemblement national,00:36:16,Chaînes TV infos,CNews,Magazines
2021,novembre,COLLARD Gilbert,Rassemblement national,00:34:44,Chaînes TV infos,CNews,Magazines
2021,novembre,GENETET Anne,La République en marche,00:34:29,Chaînes TV infos,CNews,Magazines
2021,novembre,RIHAN CYPEL Eduardo,Parti socialiste,00:32:39,Chaînes TV infos,CNews,Magazines
2021,novembre,GUILLERM Carole,Mouvement démocrate,00:31:48,Chaînes TV infos,CNews,Magazines
2021,novembre,LAVALETTE Laure,Rassemblement national,00:31:43,Chaînes TV infos,CNews,Magazines
2021,novembre,SPILLEBOUT Violette,La République en marche,00:31:13,Chaînes TV infos,CNews,Magazines
2021,novembre,BORNE Elisabeth,Ministre,00:30:41,Chaînes TV infos,CNews,Magazines
2021,novembre,ALLISIO Franck,Rassemblement national,00:30:17,Chaînes TV infos,CNews,Magazines
2021,novembre,BOUIGUE Richard,Parti socialiste,00:28:12,Chaînes TV infos,CNews,Magazines
2021,novembre,PHILIPPOT Florian,Les Patriotes,00:28:10,Chaînes TV infos,CNews,Magazines
2021,novembre,VILAIN Jean Marie,Les Centristes,00:28:02,Chaînes TV infos,CNews,Magazines
2021,novembre,LEVRIER Martin,La République en marche,00:27:08,Chaînes TV infos,CNews,Magazines
2021,novembre,BERGE Aurore,La République en marche,00:26:37,Chaînes TV infos,CNews,Magazines
2021,novembre,TERLIER Jean,La République en marche,00:25:10,Chaînes TV infos,CNews,Magazines
2021,novembre,MAILLARD Sylvain,La République en marche,00:25:08,Chaînes TV infos,CNews,Magazines
2021,novembre,VIGIER Philippe,Mouvement démocrate,00:24:19,Chaînes TV infos,CNews,Magazines
2021,novembre,FAUVERGUE Jean-Michel,La République en marche,00:24:10,Chaînes TV infos,CNews,Magazines
2021,novembre,DUGOIN CLEMENT Jean Philippe,Union des démocrates et indépendants,00:24:10,Chaînes TV infos,CNews,Magazines
2021,novembre,DE MONTCHALIN Amélie,Ministre,00:23:53,Chaînes TV infos,CNews,Magazines
2021,novembre,SCHIAPPA Marlène,Ministre,00:23:31,Chaînes TV infos,CNews,Magazines
2021,novembre,HOULIE Sacha,La République en marche,00:23:19,Chaînes TV infos,CNews,Magazines
2021,novembre,CLUZEL Sophie,Ministre,00:23:17,Chaînes TV infos,CNews,Magazines
2021,novembre,GOMEZ-BASSAC Valérie,La République en marche,00:23:16,Chaînes TV infos,CNews,Magazines
2021,novembre,HIDRI Faten,Union des démocrates et indépendants,00:23:11,Chaînes TV infos,CNews,Magazines
2021,novembre,MORENO Elisabeth,Ministre,00:23:00,Chaînes TV infos,CNews,Magazines
2021,novembre,ADLANI Farida,Mouvement démocrate,00:22:31,Chaînes TV infos,CNews,Magazines
2021,novembre,LACAPELLE Jean-Lin,Rassemblement national,00:21:30,Chaînes TV infos,CNews,Magazines
2021,novembre,OUIZILLE Alexandre,Parti socialiste,00:21:26,Chaînes TV infos,CNews,Magazines
2021,novembre,PANNIER-RUNACHER Agnès,Ministre,00:21:17,Chaînes TV infos,CNews,Magazines
2021,novembre,BERGER Jean-Didier,Libres,00:21:11,Chaînes TV infos,CNews,Magazines
2021,novembre,FESNEAU Marc,Ministre,00:21:07,Chaînes TV infos,CNews,Magazines
2021,novembre,CORCEIRO David,Mouvement démocrate,00:20:29,Chaînes TV infos,CNews,Magazines
2021,novembre,MBARKI Amin,Parti socialiste,00:20:10,Chaînes TV infos,CNews,Magazines
2021,novembre,VILLEPELET Alexis,Debout la France,00:20:08,Chaînes TV infos,CNews,Magazines
2021,novembre,TOPARSLAN Ergun,Territoires de progrès,00:20:07,Chaînes TV infos,CNews,Magazines
2021,novembre,QUATENNENS Adrien,La France insoumise,00:19:56,Chaînes TV infos,CNews,Magazines
2021,novembre,AIT Eddie,Divers Gauche,00:19:43,Chaînes TV infos,CNews,Magazines
2021,novembre,VIGNAL Patrick,La République en marche,00:19:27,Chaînes TV infos,CNews,Magazines
2021,novembre,DIARD Eric,Les Républicains,00:19:24,Chaînes TV infos,CNews,Magazines
2021,novembre,AUTAIN Clémentine,La France insoumise,00:19:21,Chaînes TV infos,CNews,Magazines
2021,novembre,COLAS Romain,Parti socialiste,00:19:13,Chaînes TV infos,CNews,Magazines
2021,novembre,HADDAD Jonas,Les Républicains,00:19:09,Chaînes TV infos,CNews,Magazines
2021,novembre,LISNARD David,Les Républicains,00:18:58,Chaînes TV infos,CNews,Magazines
2021,novembre,HERVIEU Céline,Parti socialiste,00:18:32,Chaînes TV infos,CNews,Magazines
2021,novembre,BRAUN-PIVET Yaël,La République en marche,00:18:00,Chaînes TV infos,CNews,Magazines
2021,novembre,JEANNETE Nicolas,Les Centristes,00:17:59,Chaînes TV infos,CNews,Magazines
2021,novembre,REBEYROTTE Rémy,La République en marche,00:17:50,Chaînes TV infos,CNews,Magazines
2021,novembre,ROUGE André,Rassemblement national,00:17:45,Chaînes TV infos,CNews,Magazines
2021,novembre,ROUBAUD QUASHIE Guillaume,Parti communiste français,00:16:43,Chaînes TV infos,CNews,Magazines
2021,novembre,THIEULIN Benoit,Les engagés,00:16:42,Chaînes TV infos,CNews,Magazines
2021,novembre,OBONO Danièle,La France insoumise,00:16:31,Chaînes TV infos,CNews,Magazines
2021,novembre,BACHELIER Florian,La République en marche,00:16:27,Chaînes TV infos,CNews,Magazines
2021,novembre,DELAPORTE Arthur,Parti socialiste,00:16:01,Chaînes TV infos,CNews,Magazines
2021,novembre,BONNELL Bruno,La République en marche,00:15:56,Chaînes TV infos,CNews,Magazines
2021,novembre,ESTROSI Christian,Divers Droite,00:15:50,Chaînes TV infos,CNews,Magazines
2021,novembre,MEDDAH Assia,Mouvement Radical,00:15:45,Chaînes TV infos,CNews,Magazines
2021,novembre,DUSSAUSAYE Gaëtan ,Rassemblement national,00:15:43,Chaînes TV infos,CNews,Magazines
2021,novembre,CHALAH Mehdi,Divers Gauche,00:15:13,Chaînes TV infos,CNews,Magazines
2021,novembre,BOYER Gilles,La République en marche,00:15:09,Chaînes TV infos,CNews,Magazines
2021,novembre,BREGEON Maud,La République en marche,00:14:41,Chaînes TV infos,CNews,Magazines
2021,novembre,JIMENEZ Benoit,Union des démocrates et indépendants,00:13:55,Chaînes TV infos,CNews,Magazines
2021,novembre,CUIP Mathieu,Union des centristes et des écologistes,00:13:45,Chaînes TV infos,CNews,Magazines
2021,novembre,GARRIDO Raquel,La France insoumise,00:13:41,Chaînes TV infos,CNews,Magazines
2021,novembre,CHENU Sébastien,Rassemblement national,00:13:18,Chaînes TV infos,CNews,Magazines
2021,novembre,VERIEN Dominique,Union des démocrates et indépendants,00:13:07,Chaînes TV infos,CNews,Magazines
2021,novembre,CASTANER Christophe,La République en marche,00:12:49,Chaînes TV infos,CNews,Magazines
2021,novembre,NASROU Othman,Libres,00:12:40,Chaînes TV infos,CNews,Magazines
2021,novembre,ZIABAT Karim,Les engagés,00:12:13,Chaînes TV infos,CNews,Magazines
2021,novembre,HALPHEN Sacha,La République en marche,00:12:12,Chaînes TV infos,CNews,Magazines
2021,novembre,HOLLANDE François,Parti socialiste,00:12:05,Chaînes TV infos,CNews,Magazines
2021,novembre,EUSTACHE-BRINIO Jacqueline,Les Républicains,00:12:04,Chaînes TV infos,CNews,Magazines
2021,novembre,COUMET Jérôme,Divers Gauche,00:11:28,Chaînes TV infos,CNews,Magazines
2021,novembre,BEZ Eléonore,Rassemblement national,00:11:25,Chaînes TV infos,CNews,Magazines
2021,novembre,DIOP Dieynaba,Parti socialiste,00:11:14,Chaînes TV infos,CNews,Magazines
2021,novembre,ANGLADE Pieyre-Alexandre,La République en marche,00:11:06,Chaînes TV infos,CNews,Magazines
2021,novembre,EL AARAJE Lamia,Parti socialiste,00:10:58,Chaînes TV infos,CNews,Magazines
2021,novembre,MENARD Baptiste,Parti socialiste,00:10:56,Chaînes TV infos,CNews,Magazines
2021,novembre,BALLARD Philippe,Rassemblement national,00:10:56,Chaînes TV infos,CNews,Magazines
2021,novembre,ROUSSEL Fabien,Parti communiste français,00:10:55,Chaînes TV infos,CNews,Magazines
2021,novembre,LISCIA Pierre,Libres,00:10:54,Chaînes TV infos,CNews,Magazines
2021,novembre,REVAH Elie,Les Républicains,00:10:53,Chaînes TV infos,CNews,Magazines
2021,novembre,VALLET Mickaël,Parti socialiste,00:10:52,Chaînes TV infos,CNews,Magazines
2021,novembre,HERVE Loïc,Union des démocrates et indépendants,00:10:51,Chaînes TV infos,CNews,Magazines
2021,novembre,MAIRE Jacques,La République en marche,00:10:50,Chaînes TV infos,CNews,Magazines
2021,novembre,BAY Nicolas,Rassemblement national,00:10:45,Chaînes TV infos,CNews,Magazines
2021,novembre,CHALAS Emilie,La République en marche,00:10:41,Chaînes TV infos,CNews,Magazines
2021,novembre,COUILLARD Bérangère,La République en marche,00:10:39,Chaînes TV infos,CNews,Magazines
2021,novembre,VERON Aurélien,Divers Droite,00:10:33,Chaînes TV infos,CNews,Magazines
2021,novembre,GAY Fabien,Parti communiste français,00:10:27,Chaînes TV infos,CNews,Magazines
2021,novembre,CALVEZ Céline,La République en marche,00:10:15,Chaînes TV infos,CNews,Magazines
2021,novembre,OLIVE Karl,Divers Droite,00:10:07,Chaînes TV infos,CNews,Magazines
2021,novembre,BOURNAZEL Pierre-Yves,Agir,00:10:06,Chaînes TV infos,CNews,Magazines
2021,novembre,DUPUY Clémentine,La République en marche,00:10:02,Chaînes TV infos,CNews,Magazines
2021,novembre,DEFFONTAINES Léon,Parti communiste français,00:10:02,Chaînes TV infos,CNews,Magazines
2021,novembre,KERRICH BENARD Sarah,Parti socialiste,00:09:44,Chaînes TV infos,CNews,Magazines
2021,novembre,CHALAH Mehdi,Parti socialiste,00:09:40,Chaînes TV infos,CNews,Magazines
2021,novembre,VIGIER Jean François,Union des démocrates et indépendants,00:09:33,Chaînes TV infos,CNews,Magazines
2021,novembre,BERTHOUT Florence,Libres,00:09:30,Chaînes TV infos,CNews,Magazines
2021,novembre,LECOUTURIER Béatrice,Mouvement démocrate,00:09:30,Chaînes TV infos,CNews,Magazines
2021,novembre,AVRIL Alexandre,Les Républicains,00:09:24,Chaînes TV infos,CNews,Magazines
2021,novembre,GERMONT Alexia,Divers Droite,00:09:20,Chaînes TV infos,CNews,Magazines
2021,novembre,BOURIACHI Philippe,Europe Ecologie-les Verts,00:09:18,Chaînes TV infos,CNews,Magazines
2021,novembre,RICHARD Alain,La République en marche,00:09:17,Chaînes TV infos,CNews,Magazines
2021,novembre,MEJEAN Ambroise,La République en marche,00:09:14,Chaînes TV infos,CNews,Magazines
2021,novembre,HIDALGO Anne,Parti socialiste,00:09:00,Chaînes TV infos,CNews,Magazines
2021,novembre,DUBOST Coralie,La République en marche,00:08:58,Chaînes TV infos,CNews,Magazines
2021,novembre,JOLIVET François,La République en marche,00:08:58,Chaînes TV infos,CNews,Magazines
2021,novembre,PENICAUD François Xavier,Mouvement démocrate,00:08:58,Chaînes TV infos,CNews,Magazines
2021,novembre,LACROIX Guillaume,Parti radical de gauche,00:08:56,Chaînes TV infos,CNews,Magazines
2021,novembre,LOUVES Matthieu,Les amis d'Eric Zemmour,00:08:55,Chaînes TV infos,CNews,Magazines
2021,novembre,DENORMANDIE Julien,Ministre,00:08:29,Chaînes TV infos,CNews,Magazines
2021,novembre,DUPOND-MORETTI Eric,Ministre,00:08:21,Chaînes TV infos,CNews,Magazines
2021,novembre,BREITMAN Rebecca,Mouvement démocrate,00:08:19,Chaînes TV infos,CNews,Magazines
2021,novembre,POMPILI Barbara,Ministre,00:08:14,Chaînes TV infos,CNews,Magazines
2021,novembre,LECOQ Jean Pierre,Les Républicains,00:08:11,Chaînes TV infos,CNews,Magazines
2021,novembre,PORTES Thomas,Génération.s,00:08:10,Chaînes TV infos,CNews,Magazines
2021,novembre,GUEVENOUX Marie,La République en marche,00:08:08,Chaînes TV infos,CNews,Magazines
2021,novembre,DIERS Antoine,Les amis d'Eric Zemmour,00:07:52,Chaînes TV infos,CNews,Magazines
2021,novembre,LOPEZ Romain,Rassemblement national,00:07:38,Chaînes TV infos,CNews,Magazines
2021,novembre,DABAT Monique,Lutte Ouvrière,00:07:38,Chaînes TV infos,CNews,Magazines
2021,novembre,BRIANT Gérald,Parti communiste français,00:07:36,Chaînes TV infos,CNews,Magazines
2021,novembre,BATY Pierre Jean,Mouvement démocrate,00:07:31,Chaînes TV infos,CNews,Magazines
2021,novembre,BERTHAULT Jean Didier,Les Républicains,00:07:30,Chaînes TV infos,CNews,Magazines
2021,novembre,MURGIA Arnaud,Les Républicains,00:07:29,Chaînes TV infos,CNews,Magazines
2021,novembre,CHERON James,Union des démocrates et indépendants,00:07:22,Chaînes TV infos,CNews,Magazines
2021,novembre,GUETTA Bernard,La République en marche,00:07:15,Chaînes TV infos,CNews,Magazines
2021,novembre,MASSEGLIA Denis,La République en marche,00:07:12,Chaînes TV infos,CNews,Magazines
2021,novembre,GOURAULT Jacqueline,Ministre,00:07:07,Chaînes TV infos,CNews,Magazines
2021,novembre,JOFFRIN Laurent,Les engagés,00:07:01,Chaînes TV infos,CNews,Magazines
2021,novembre,GRANIER Rudolph,Les Républicains,00:06:46,Chaînes TV infos,CNews,Magazines
2021,novembre,OLIVIER Pierre,Les Républicains,00:06:45,Chaînes TV infos,CNews,Magazines
2021,novembre,EVREN Agnès,Les Républicains,00:06:41,Chaînes TV infos,CNews,Magazines
2021,novembre,BAYROU François,Mouvement démocrate,00:06:39,Chaînes TV infos,CNews,Magazines
2021,novembre,CIESLIK Denis,Les amis d'Eric Zemmour,00:06:33,Chaînes TV infos,CNews,Magazines
2021,novembre,DUROVRAY François,Les Républicains,00:06:33,Chaînes TV infos,CNews,Magazines
2021,novembre,TOUZET Alexandre,Les Républicains,00:06:31,Chaînes TV infos,CNews,Magazines
2021,novembre,MOREAU Jean-Baptiste,La République en marche,00:06:26,Chaînes TV infos,CNews,Magazines
2021,novembre,NIKOLIC Aleksandar,Rassemblement national,00:06:23,Chaînes TV infos,CNews,Magazines
2021,novembre,FAILLES Béatrice,Territoires de progrès,00:06:18,Chaînes TV infos,CNews,Magazines
2021,novembre,DELAHAYE Vincent,Union des démocrates et indépendants,00:06:05,Chaînes TV infos,CNews,Magazines
2021,novembre,HERY LE PALLEC Anne,Les Républicains,00:06:05,Chaînes TV infos,CNews,Magazines
2021,novembre,ACQUAVIVA Jean-Félix,Femu a Corsica,00:06:04,Chaînes TV infos,CNews,Magazines
2021,novembre,MONTEBOURG Arnaud,Divers Gauche,00:05:57,Chaînes TV infos,CNews,Magazines
2021,novembre,BAILLARD Philippe,Rassemblement national,00:05:52,Chaînes TV infos,CNews,Magazines
2021,novembre,BOUCHART Natacha,Les Républicains,00:05:47,Chaînes TV infos,CNews,Magazines
2021,novembre,RUDIGOZ Thomas,La République en marche,00:05:40,Chaînes TV infos,CNews,Magazines
2021,novembre,MOREL-A-L'HUISSIER Pierre,Union des démocrates et indépendants,00:05:33,Chaînes TV infos,CNews,Magazines
2021,novembre,RUFFIN François,La France insoumise,00:05:31,Chaînes TV infos,CNews,Magazines
2021,novembre,HADDAD Patrick,Parti socialiste,00:05:28,Chaînes TV infos,CNews,Magazines
2021,novembre,RAULT Charlotte,Territoires de progrès,00:05:26,Chaînes TV infos,CNews,Magazines
2021,novembre,LOISEAU Nathalie,La République en marche,00:05:14,Chaînes TV infos,CNews,Magazines
2021,novembre,MATHIASIN Max,Mouvement démocrate,00:05:06,Chaînes TV infos,CNews,Magazines
2021,novembre,TIKI Stéphane,Les Républicains,00:05:00,Chaînes TV infos,CNews,Magazines
2021,novembre,BONNATERRE Laurent,Territoires de progrès,00:04:58,Chaînes TV infos,CNews,Magazines
2021,novembre,SMATI Rafik,Objectif France,00:04:56,Chaînes TV infos,CNews,Magazines
2021,novembre,ANDROUET Mathilde,Rassemblement national,00:04:48,Chaînes TV infos,CNews,Magazines
2021,novembre,KERN Bertrand,Parti socialiste,00:04:45,Chaînes TV infos,CNews,Magazines
2021,novembre,DI POMPEO Christophe,La République en marche,00:04:44,Chaînes TV infos,CNews,Magazines
2021,novembre,HAMMIDECHE Sammy,Les engagés,00:04:37,Chaînes TV infos,CNews,Magazines
2021,novembre,DIAZ Edwige,Rassemblement national,00:04:34,Chaînes TV infos,CNews,Magazines
2021,novembre,DE BOISSARD Kilien,La République en marche,00:04:34,Chaînes TV infos,CNews,Magazines
2021,novembre,TACHE Aurélien,Les nouveaux démocrates,00:04:27,Chaînes TV infos,CNews,Magazines
2021,novembre,ZAMICHIEI Igor,Parti communiste français,00:04:09,Chaînes TV infos,CNews,Magazines
2021,novembre,BALADI Vincent,Les Républicains,00:04:08,Chaînes TV infos,CNews,Magazines
2021,novembre,GRISET Alain,Ministre,00:03:56,Chaînes TV infos,CNews,Magazines
2021,novembre,PELLET Anne,Les Centristes,00:03:53,Chaînes TV infos,CNews,Magazines
2021,novembre,BOMMIER Loup,Divers Droite,00:03:50,Chaînes TV infos,CNews,Magazines
2021,novembre,HAMMOU Hassen,Divers Gauche,00:03:49,Chaînes TV infos,CNews,Magazines
2021,novembre,LEMOYNE Jean-Baptiste,Ministre,00:03:47,Chaînes TV infos,CNews,Magazines
2021,novembre,GINOUX Philippe,Divers Droite,00:03:40,Chaînes TV infos,CNews,Magazines
2021,novembre,GUEGUENIAT Franck,Mouvement Radical,00:03:33,Chaînes TV infos,CNews,Magazines
2021,novembre,PERROT Patrice,La République en marche,00:03:26,Chaînes TV infos,CNews,Magazines
2021,novembre,VERDIER-JOUCLAS Marie-Christine,La République en marche,00:03:25,Chaînes TV infos,CNews,Magazines
2021,novembre,POUZYREFF Natalia,La République en marche,00:03:16,Chaînes TV infos,CNews,Magazines
2021,novembre,FUCHS Bruno,Mouvement démocrate,00:03:10,Chaînes TV infos,CNews,Magazines
2021,novembre,LAFONT Samuel,Les amis d'Eric Zemmour,00:03:10,Chaînes TV infos,CNews,Magazines
2021,novembre,FIAT Caroline,La France insoumise,00:03:06,Chaînes TV infos,CNews,Magazines
2021,novembre,JUMEL Sébastien,Parti communiste français,00:02:55,Chaînes TV infos,CNews,Magazines
2021,novembre,SARKOZY Nicolas,Les Républicains,00:02:51,Chaînes TV infos,CNews,Magazines
2021,novembre,JIBRAYEL SEBASTIEN,Parti socialiste,00:02:45,Chaînes TV infos,CNews,Magazines
2021,novembre,JADOT Yannick,Europe Ecologie-les Verts,00:02:38,Chaînes TV infos,CNews,Magazines
2021,novembre,AVIA Laëtitia,La République en marche,00:02:36,Chaînes TV infos,CNews,Magazines
2021,novembre,GAUGER Grégoire,Les Républicains,00:02:36,Chaînes TV infos,CNews,Magazines
2021,novembre,DJEBBARI Jean-Baptiste,Ministre,00:02:30,Chaînes TV infos,CNews,Magazines
2021,novembre,MARACINEANU Roxana,Ministre,00:02:24,Chaînes TV infos,CNews,Magazines
2021,novembre,DOUCET Grégory,Europe Ecologie-les Verts,00:02:22,Chaînes TV infos,CNews,Magazines
2021,novembre,VIRY Stéphane,Les Républicains,00:02:20,Chaînes TV infos,CNews,Magazines
2021,novembre,HERY Jean,Divers Droite,00:02:16,Chaînes TV infos,CNews,Magazines
2021,novembre,VIGIER Jean-Pierre,Les Républicains,00:02:15,Chaînes TV infos,CNews,Magazines
2021,novembre,RAVIER Stéphane,Rassemblement national,00:02:13,Chaînes TV infos,CNews,Magazines
2021,novembre,FAURE Olivier,Parti socialiste,00:02:05,Chaînes TV infos,CNews,Magazines
2021,novembre,LAZAAR Fiona,Les nouveaux démocrates,00:02:00,Chaînes TV infos,CNews,Magazines
